mlb,verifeid_photo,pegar_foto,marca_dagua,texto_na_foto,path_file_photo
MLB1232516430,False,False,False,False,MLB1232516430_PHOTOID761273-MLB77945093757_072024_2.jpg
MLB1232516430,False,False,False,False,MLB1232516430_PHOTOID815394-MLB70674449351_072023_5.jpg
MLB1232516430,False,False,False,False,MLB1232516430_PHOTOID875233-MLB77946012435_072024_1.jpg
MLB1232516430,False,False,False,False,MLB1232516430_PHOTOID999198-MLB77947328991_072024_3.jpg
MLB1261485007,False,False,False,False,MLB1261485007_PHOTOID624481-MLB76496988595_052024_3.jpg
MLB1261485007,False,False,False,False,MLB1261485007_PHOTOID629563-MLB76304488702_052024_1.jpg
MLB1261485007,False,False,False,False,MLB1261485007_PHOTOID784069-MLB76495209819_052024_0.jpg
MLB1261485007,False,False,False,False,MLB1261485007_PHOTOID835397-MLB76304627482_052024_4.jpg
MLB1261485007,False,False,False,False,MLB1261485007_PHOTOID981743-MLB76496888987_052024_2.jpg
MLB1261900524,False,False,False,False,MLB1261900524_PHOTOID787439-MLB71368828410_082023_6.jpg
MLB1261900524,False,False,False,False,MLB1261900524_PHOTOID862823-MLB74500888884_022024_2.jpg
MLB1261900524,False,False,False,False,MLB1261900524_PHOTOID897501-MLB73682129146_012024_3.jpg
MLB1261900524,False,False,False,False,MLB1261900524_PHOTOID921264-MLB74626305937_022024_0.jpg
MLB1261900524,False,False,False,False,MLB1261900524_PHOTOID937626-MLB73681554698_012024_5.jpg
MLB1261900524,False,False,False,False,MLB1261900524_PHOTOID969004-MLB71412846649_082023_1.jpg
MLB1261900524,False,False,False,False,MLB1261900524_PHOTOID976748-MLB73682377096_012024_4.jpg
MLB1289683089,False,False,False,False,MLB1289683089_PHOTOID714162-MLB72122986904_102023_4.jpg
MLB1289683089,False,False,False,False,MLB1289683089_PHOTOID770960-MLB74154797985_012024_2.jpg
MLB1289683089,False,False,False,False,MLB1289683089_PHOTOID899421-MLB72183469123_102023_1.jpg
MLB1289683089,False,False,False,False,MLB1289683089_PHOTOID905603-MLB75932596792_042024_3.jpg
MLB1289683089,False,False,False,False,MLB1289683089_PHOTOID973608-MLB72122743004_102023_0.jpg
MLB1292804614,False,False,False,False,MLB1292804614_PHOTOID659819-MLB70993448372_082023_4.jpg
MLB1292804614,False,False,False,False,MLB1292804614_PHOTOID669509-MLB75957857053_042024_3.jpg
MLB1292804614,False,False,False,False,MLB1292804614_PHOTOID744757-MLB73493083644_122023_2.jpg
MLB1292804614,False,False,False,False,MLB1292804614_PHOTOID819836-MLB71899599568_092023_0.jpg
MLB1292804614,False,False,False,False,MLB1292804614_PHOTOID934263-MLB71367461684_082023_1.jpg
MLB1297030359,False,False,False,False,MLB1297030359_PHOTOID707271-MLB77898394768_082024_3.jpg
MLB1297030359,False,False,False,False,MLB1297030359_PHOTOID726697-MLB78120644241_082024_1.jpg
MLB1297030359,False,False,False,False,MLB1297030359_PHOTOID841936-MLB72667068438_112023_4.jpg
MLB1297030359,False,False,False,False,MLB1297030359_PHOTOID859503-MLB77898394796_082024_0.jpg
MLB1297030359,False,False,False,False,MLB1297030359_PHOTOID889745-MLB77898198774_082024_2.jpg
MLB1297164372,False,False,False,False,MLB1297164372_PHOTOID601294-MLB75825782855_042024_3.jpg
MLB1297164372,False,False,False,False,MLB1297164372_PHOTOID669458-MLB70701365237_072023_1.jpg
MLB1297164372,False,False,False,False,MLB1297164372_PHOTOID815967-MLB73706437287_122023_2.jpg
MLB1297164372,False,False,False,False,MLB1297164372_PHOTOID842078-MLB72530491592_102023_0.jpg
MLB1297164372,False,False,False,False,MLB1297164372_PHOTOID943740-MLB70700971147_072023_5.jpg
MLB1297164372,False,False,False,False,MLB1297164372_PHOTOID960189-MLB70671902022_072023_4.jpg
MLB1297232716,False,False,False,False,MLB1297232716_PHOTOID600598-MLB71754624870_092023_4.jpg
MLB1297232716,False,False,False,False,MLB1297232716_PHOTOID675615-MLB74505685798_022024_3.jpg
MLB1297232716,False,False,False,False,MLB1297232716_PHOTOID758519-MLB71754496946_092023_0.jpg
MLB1297232716,False,False,False,False,MLB1297232716_PHOTOID813256-MLB74629931245_022024_2.jpg
MLB1297232716,False,False,False,False,MLB1297232716_PHOTOID991913-MLB71806965459_092023_1.jpg
MLB1297987768,False,False,False,False,MLB1297987768_PHOTOID663908-MLB71028553223_082023_1.jpg
MLB1297987768,False,False,False,False,MLB1297987768_PHOTOID703829-MLB75661135378_042024_3.jpg
MLB1297987768,False,False,False,False,MLB1297987768_PHOTOID735774-MLB70991862374_082023_4.jpg
MLB1297987768,False,False,False,False,MLB1297987768_PHOTOID741267-MLB74012725807_012024_2.jpg
MLB1297987768,False,False,False,False,MLB1297987768_PHOTOID875802-MLB72530404336_102023_0.jpg
MLB1300875888,False,False,False,False,MLB1300875888_PHOTOID635908-MLB31911210342_082019_2.jpg
MLB1300875888,False,False,False,False,MLB1300875888_PHOTOID664972-MLB31911212823_082019_0.jpg
MLB1300875888,False,False,False,False,MLB1300875888_PHOTOID718683-MLB31911218287_082019_1.jpg
MLB1301391737,False,False,False,False,MLB1301391737_PHOTOID917722-MLB31920857658_082019_0.jpg
MLB1302321464,False,False,False,False,MLB1302321464_PHOTOID638206-MLB31932914417_082019_2.jpg
MLB1302321464,False,False,False,False,MLB1302321464_PHOTOID670409-MLB31932934633_082019_3.jpg
MLB1302321464,False,False,False,False,MLB1302321464_PHOTOID685320-MLB31932917358_082019_1.jpg
MLB1302321464,False,False,False,False,MLB1302321464_PHOTOID730556-MLB31932936623_082019_4.jpg
