mlb,verifeid_photo,pegar_foto,marca_dagua,texto_na_foto,path_file_photo
MLB3370171883,False,False,False,False,MLB3370171883_PHOTOID735981-MLB69761005072_062023_6.jpg
MLB3370171883,False,False,False,False,MLB3370171883_PHOTOID847060-MLB69760919114_062023_3.jpg
MLB3370171883,False,False,False,False,MLB3370171883_PHOTOID869617-MLB69760966548_062023_7.jpg
MLB3370171883,False,False,False,False,MLB3370171883_PHOTOID874621-MLB69777118055_062023_9.jpg
MLB3370171883,False,False,False,False,MLB3370171883_PHOTOID918402-MLB69777108573_062023_1.jpg
MLB3370171883,False,False,False,False,MLB3370171883_PHOTOID922518-MLB69760840610_062023_4.jpg
MLB3370183083,False,False,False,False,MLB3370183083_PHOTOID644309-MLB69774837875_062023_8.jpg
MLB3370183083,False,False,False,False,MLB3370183083_PHOTOID699726-MLB69758776676_062023_0.jpg
MLB3370183083,False,False,False,False,MLB3370183083_PHOTOID748836-MLB69774791483_062023_7.jpg
MLB3370183083,False,False,False,False,MLB3370183083_PHOTOID826852-MLB69774663309_062023_6.jpg
MLB3370183083,False,False,False,False,MLB3370183083_PHOTOID830706-MLB69774742537_062023_3.jpg
MLB3370183083,False,False,False,False,MLB3370183083_PHOTOID846761-MLB69758231456_062023_4.jpg
MLB3370183083,False,False,False,False,MLB3370183083_PHOTOID872444-MLB69758776690_062023_1.jpg
MLB3370183083,False,False,False,False,MLB3370183083_PHOTOID887179-MLB69758677458_062023_2.jpg
MLB3370183083,False,False,False,False,MLB3370183083_PHOTOID894692-MLB69758638336_062023_5.jpg
MLB3370183083,False,False,False,False,MLB3370183083_PHOTOID906765-MLB69774742597_062023_9.jpg
MLB3378680217,False,False,False,False,MLB3378680217_PHOTOID655423-MLB70497100832_072023_1.jpg
MLB3378680217,False,False,False,False,MLB3378680217_PHOTOID736087-MLB70497415074_072023_4.jpg
MLB3378680217,False,False,False,False,MLB3378680217_PHOTOID737083-MLB70497258822_072023_3.jpg
MLB3378680217,False,False,False,False,MLB3378680217_PHOTOID818524-MLB70497258806_072023_2.jpg
MLB3378680217,False,False,False,False,MLB3378680217_PHOTOID994745-MLB70497258786_072023_0.jpg
MLB3380591105,False,False,False,False,MLB3380591105_PHOTOID693819-MLB73804613048_012024_1.jpg
MLB3380591105,False,False,False,False,MLB3380591105_PHOTOID730652-MLB74172007835_012024_3.jpg
MLB3380591105,False,False,False,False,MLB3380591105_PHOTOID774737-MLB70558855927_072023_2.jpg
MLB3380591105,False,False,False,False,MLB3380591105_PHOTOID870349-MLB73903903825_012024_0.jpg
MLB3381741389,False,False,False,False,MLB3381741389_PHOTOID602229-MLB53650298884_022023_6.jpg
MLB3381741389,False,False,False,False,MLB3381741389_PHOTOID625537-MLB70581504911_072023_0.jpg
MLB3381741389,False,False,False,False,MLB3381741389_PHOTOID639198-MLB53650715047_022023_9.jpg
MLB3381741389,False,False,False,False,MLB3381741389_PHOTOID653495-MLB53650438608_022023_3.jpg
MLB3381741389,False,False,False,False,MLB3381741389_PHOTOID755224-MLB69241297282_052023_5.jpg
MLB3381741389,False,False,False,False,MLB3381741389_PHOTOID802799-MLB69247768777_052023_8.jpg
MLB3381741389,False,False,False,False,MLB3381741389_PHOTOID830706-MLB69774742537_062023_7.jpg
MLB3381741389,False,False,False,False,MLB3381741389_PHOTOID854539-MLB54983473841_052023_2.jpg
MLB3381741389,False,False,False,False,MLB3381741389_PHOTOID872444-MLB69758776690_062023_1.jpg
MLB3381741389,False,False,False,False,MLB3381741389_PHOTOID887179-MLB69758677458_062023_4.jpg
MLB3383346779,False,False,False,False,MLB3383346779_PHOTOID669653-MLB69700419898_052023_3.jpg
MLB3383346779,False,False,False,False,MLB3383346779_PHOTOID699590-MLB70607479047_072023_0.jpg
MLB3383346779,False,False,False,False,MLB3383346779_PHOTOID826726-MLB69700387908_052023_1.jpg
MLB3383346779,False,False,False,False,MLB3383346779_PHOTOID831406-MLB69715655135_052023_4.jpg
MLB3383346779,False,False,False,False,MLB3383346779_PHOTOID833912-MLB70725216539_072023_2.jpg
MLB3383346779,False,False,False,False,MLB3383346779_PHOTOID910116-MLB69700322542_052023_5.jpg
MLB3383346779,False,False,False,False,MLB3383346779_PHOTOID994227-MLB69715645039_052023_6.jpg
MLB3390239189,False,False,False,False,MLB3390239189_PHOTOID638179-MLB70725138513_072023_1.jpg
MLB3390239189,False,False,False,False,MLB3390239189_PHOTOID651248-MLB70724843411_072023_4.jpg
MLB3390239189,False,False,False,False,MLB3390239189_PHOTOID915799-MLB70695289028_072023_0.jpg
MLB3390239189,False,False,False,False,MLB3390239189_PHOTOID945896-MLB70724883241_072023_3.jpg
MLB3390239189,False,False,False,False,MLB3390239189_PHOTOID965323-MLB70695332194_072023_2.jpg
MLB3390252175,False,False,False,False,MLB3390252175_PHOTOID879608-MLB70695143818_072023_0.jpg
